,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply,total_second
14599,1,116.0,2,0,1203.0,1267.0,245,4.0,829.975
14600,1,42.0,1,0,1283.0,1182.0,52,6.0,488.401
14601,1,71.0,1,2,1156.0,1449.0,48,7.0,1325.77
14602,1,45.0,1,2,1444.0,1161.0,21,4.0,654.299
14603,1,114.0,1,0,1530.0,1552.0,152,3.0,1333.356
14604,1,26.0,1,0,1504.0,1543.0,152,2.0,430.146
14605,0,35.0,1,2,1543.0,1601.0,192,5.0,384.104
14606,1,63.0,0,1,1519.0,1543.0,4,2.0,1024.218
14607,1,119.0,2,2,1584.0,1553.0,152,2.0,1393.587
14608,1,84.0,1,0,1537.0,1543.0,154,7.0,839.674
14609,1,38.0,0,1,1509.0,1544.0,152,5.0,985.87
14610,1,65.0,1,2,1532.0,1570.0,192,5.0,1161.972
14611,0,40.0,3,0,1497.0,1532.0,154,6.0,996.017
14612,1,51.0,3,2,1436.0,1546.0,152,5.0,866.842
14613,1,61.0,2,2,1536.0,1498.0,152,3.0,1656.861
14614,1,71.0,2,2,1453.0,1550.0,154,9.0,874.235
14615,0,57.0,1,2,1550.0,1429.0,6,3.0,945.058
14616,1,51.0,3,0,1462.0,1541.0,0,1.0,1077.356
14617,1,53.0,1,2,1492.0,1554.0,0,1.0,431.417
14618,1,65.0,3,2,1522.0,1566.0,36,2.0,990.112
14619,1,94.0,0,1,1671.0,1563.0,2,1.0,1170.582
14620,1,133.0,1,2,1626.0,1564.0,152,3.0,1495.469
14621,1,111.0,3,2,1550.0,1639.0,201,7.0,1673.562
14622,0,25.0,3,2,1550.0,1527.0,99,4.0,244.729
14623,1,38.0,2,0,1693.0,1535.0,154,7.0,790.004
14624,0,64.0,1,0,1500.0,1535.0,154,7.0,851.436
14625,1,30.0,1,0,1443.0,1528.0,0,1.0,489.85
14626,1,85.0,3,0,1542.0,1517.0,2,1.0,753.737
14627,1,77.0,1,2,1651.0,1524.0,13,2.0,991.72
14628,1,54.0,1,0,1507.0,1513.0,153,5.0,931.082
14629,0,73.0,3,2,1554.0,1523.0,153,5.0,1844.256
14630,1,91.0,3,2,1636.0,1506.0,154,5.0,1016.508
14631,1,90.0,2,0,1528.0,1495.0,152,3.0,1693.159
14632,1,55.0,1,2,1545.0,1490.0,152,2.0,860.02
14633,1,52.0,1,0,1508.0,1562.0,212,6.0,741.536
14634,1,31.0,1,2,1552.0,1518.0,152,3.0,355.33
14635,1,23.0,3,2,1505.0,1565.0,212,6.0,300.143
14636,1,35.0,3,0,1580.0,1492.0,152,3.0,711.096
14637,1,15.0,3,2,1484.0,1401.0,72,4.0,293.659
14638,1,28.0,3,0,1418.0,1475.0,152,3.0,477.58
14639,1,35.0,3,2,1466.0,1406.0,221,8.0,580.404
14640,1,51.0,1,2,1432.0,1478.0,36,2.0,625.751
14641,1,60.0,3,0,1489.0,1475.0,72,2.0,1019.174
14642,1,64.0,2,0,1454.0,1479.0,36,2.0,1760.045
14643,1,71.0,2,2,1516.0,1489.0,154,7.0,1057.936
14644,0,40.0,1,0,1582.0,1489.0,152,3.0,708.216
14645,1,45.0,3,2,1799.0,1578.0,181,4.0,216.122
14646,1,78.0,3,0,1716.0,1464.0,201,5.0,896.284
14647,0,10.0,0,1,1277.0,1464.0,219,7.0,150.36
14648,1,60.0,3,2,1413.0,1280.0,212,6.0,982.096
14649,1,48.0,0,1,1276.0,1461.0,213,6.0,563.901
14650,1,41.0,1,2,1284.0,1436.0,191,4.0,703.2
14651,1,49.0,1,2,1426.0,1500.0,171,3.0,436.71
14652,1,93.0,1,2,1405.0,1040.0,248,5.0,849.964
14653,1,25.0,3,2,1516.0,1413.0,192,7.0,376.759
14654,1,46.0,1,0,1434.0,1401.0,241,4.0,1147.758
14655,1,37.0,1,2,1388.0,1447.0,195,5.0,731.231
14656,1,36.0,3,2,1507.0,1396.0,0,1.0,519.082
14657,1,17.0,3,2,1636.0,1400.0,93,3.0,314.089
14658,1,30.0,3,0,1408.0,1498.0,71,2.0,668.529
14659,1,50.0,3,0,1415.0,1577.0,171,3.0,912.037
14660,1,24.0,3,0,1331.0,1413.0,171,3.0,278.97
14661,1,67.0,1,2,1400.0,1452.0,72,6.0,938.06
14662,1,21.0,3,2,1440.0,1421.0,192,4.0,371.987
14663,1,45.0,2,2,1309.0,1419.0,192,4.0,963.168
14664,1,72.0,3,0,1587.0,1403.0,171,3.0,905.019
14665,1,50.0,3,0,1431.0,1317.0,78,2.0,990.345
14666,1,80.0,3,0,1436.0,1669.0,192,4.0,1305.643
14667,1,40.0,3,0,1363.0,1418.0,196,7.0,559.389
14668,1,34.0,3,0,1423.0,1650.0,90,2.0,305.294
14669,1,106.0,3,0,1418.0,1445.0,36,3.0,1453.776
14670,1,65.0,2,2,1587.0,1424.0,36,4.0,1458.813
14671,1,43.0,3,2,1407.0,1620.0,72,4.0,737.581
14672,1,57.0,2,2,1643.0,1424.0,239,3.0,975.239
14673,1,115.0,3,2,1500.0,1430.0,192,4.0,1537.253
14674,1,11.0,3,0,1444.0,1358.0,191,3.0,162.188
14675,1,61.0,3,0,1442.0,1420.0,208,8.0,1852.844
14676,1,39.0,3,2,1435.0,1453.0,171,2.0,649.248
14677,1,45.0,3,2,1728.0,1458.0,4,2.0,752.511
14678,1,33.0,3,2,1470.0,1469.0,204,7.0,537.532
14679,1,22.0,3,2,1461.0,1355.0,206,6.0,207.957
14680,1,57.0,3,0,1466.0,1657.0,212,6.0,1070.97
14681,1,51.0,3,2,1441.0,1479.0,192,6.0,1475.611
14682,1,55.0,3,2,1642.0,1485.0,258,4.0,951.005
14683,1,56.0,3,0,1449.0,1475.0,213,6.0,935.325
14684,1,55.0,1,2,1462.0,1504.0,90,3.0,635.391
14685,1,65.0,1,2,1457.0,1386.0,195,5.0,1584.696
14686,1,25.0,3,2,1503.0,1468.0,201,6.0,601.159
14687,1,61.0,3,2,1461.0,1316.0,72,4.0,650.566
14688,1,100.0,2,1,1466.0,1583.0,71,2.0,1132.555
14689,1,58.0,1,0,1461.0,1455.0,171,3.0,963.379
14690,1,71.0,1,2,1446.0,1344.0,96,4.0,713.495
14691,1,39.0,1,2,1436.0,1388.0,71,2.0,420.61
14692,0,51.0,1,2,1665.0,1360.0,258,5.0,432.892
14693,1,43.0,3,2,2162.0,2088.0,113,10.0,640.897
14694,1,54.0,3,0,2097.0,2152.0,66,5.0,1177.617
14695,1,51.0,3,0,1994.0,2160.0,61,2.0,1186.6
14696,1,88.0,2,0,1661.0,2069.0,208,10.0,935.239
14697,1,68.0,3,0,2211.0,1637.0,41,4.0,515.4
14698,1,64.0,1,0,1187.0,1635.0,0,3.0,494.764
14699,1,104.0,3,0,1924.0,1774.0,192,4.0,606.026
14700,1,65.0,3,2,1880.0,1679.0,195,6.0,285.443
14701,1,50.0,3,0,1923.0,1911.0,72,4.0,514.913
14702,1,63.0,3,0,1964.0,2005.0,72,6.0,423.234
14703,0,3.0,3,2,1970.0,1832.0,191,3.0,22.898
14704,0,127.0,1,2,1990.0,1970.0,99,4.0,716.219
14705,0,53.0,2,2,1886.0,1970.0,220,10.0,1347.575
14706,0,138.0,2,0,1970.0,1886.0,319,8.0,1311.842
14707,0,29.0,3,2,1970.0,1500.0,192,5.0,256.27
14708,0,34.0,1,0,1621.0,1970.0,42,5.0,438.198
14709,0,17.0,3,2,1970.0,1710.0,212,6.0,154.832
14710,1,35.0,1,2,1807.0,1970.0,91,5.0,206.056
14711,0,80.0,3,0,2106.0,1970.0,20,4.0,639.3
14712,0,141.0,3,2,1970.0,1506.0,97,5.0,613.869
14713,0,96.0,1,0,1506.0,1970.0,171,3.0,467.002
14714,0,25.0,3,2,1970.0,1500.0,191,4.0,296.288
14715,1,42.0,1,0,1452.0,2085.0,239,2.0,875.233
14716,1,60.0,3,0,1660.0,1450.0,268,9.0,659.886
14717,1,58.0,3,0,1486.0,1654.0,119,6.0,653.82
14718,1,42.0,1,0,1390.0,1649.0,108,4.0,433.139
14719,1,45.0,3,2,2013.0,1652.0,36,3.0,401.299
14720,1,71.0,3,2,1643.0,1573.0,83,3.0,985.347
14721,1,110.0,3,0,1652.0,1735.0,105,8.0,1360.634
14722,1,85.0,3,2,1726.0,1661.0,36,6.0,407.714
14723,1,20.0,3,0,1672.0,1717.0,48,6.0,61.391
14724,1,22.0,3,0,1415.0,1655.0,52,6.0,120.478
14725,1,57.0,1,2,1669.0,1326.0,152,3.0,1181.975
14726,1,92.0,1,0,1329.0,1660.0,0,1.0,1942.053
14727,0,76.0,2,0,1781.0,1674.0,72,6.0,896.993
14728,0,95.0,3,2,1529.0,1674.0,175,4.0,1009.903
14729,0,80.0,3,0,1674.0,1708.0,191,6.0,1296.255
14730,1,21.0,3,0,1590.0,1640.0,90,3.0,183.994
14731,0,91.0,3,2,2027.0,1640.0,262,6.0,1311.836
14732,1,86.0,1,0,1579.0,1416.0,152,2.0,517.043
14733,1,137.0,0,1,1577.0,1634.0,177,7.0,1213.186
14734,1,103.0,2,2,1568.0,1509.0,90,3.0,1582.505
14735,1,47.0,1,2,1561.0,1380.0,71,3.0,790.195
14736,1,29.0,2,2,1552.0,1471.0,152,2.0,223.31
14737,1,63.0,2,2,1547.0,1330.0,174,3.0,1346.573
14738,1,39.0,3,0,1564.0,1386.0,152,2.0,307.756
14739,1,115.0,0,1,1563.0,1609.0,71,3.0,1203.766
14740,1,99.0,3,2,1549.0,1609.0,174,3.0,1022.377
14741,1,92.0,2,0,1562.0,1536.0,174,3.0,1452.565
14742,1,48.0,1,0,1563.0,2139.0,177,7.0,545.751
14743,1,90.0,1,0,1565.0,1947.0,90,3.0,677.806
14744,1,102.0,2,0,1587.0,1553.0,19,2.0,1205.316
14745,1,93.0,2,2,1712.0,1559.0,196,7.0,886.784
14746,1,29.0,1,2,1547.0,1583.0,72,4.0,266.429
14747,1,60.0,3,0,1552.0,1763.0,90,3.0,898.067
14748,1,54.0,1,0,1568.0,1439.0,174,3.0,548.994
14749,1,104.0,3,0,1534.0,1557.0,240,4.0,1518.205
14750,1,59.0,1,2,1550.0,1560.0,174,3.0,421.696
14751,1,69.0,3,2,1544.0,1350.0,171,4.0,813.709
14752,1,96.0,1,0,1558.0,1519.0,72,4.0,1548.245
14753,1,50.0,1,0,1569.0,1576.0,175,4.0,733.108
14754,1,44.0,1,0,1577.0,1714.0,152,2.0,444.937
14755,1,55.0,3,0,1596.0,1327.0,174,3.0,924.698
14756,1,105.0,1,2,1594.0,1238.0,175,4.0,993.499
14757,1,72.0,1,0,1609.0,1485.0,72,4.0,881.228
14758,1,25.0,3,2,1605.0,1354.0,177,7.0,202.561
14759,1,105.0,3,2,1594.0,1574.0,71,3.0,1080.44
14760,1,65.0,1,2,1582.0,1575.0,175,4.0,628.676
14761,1,33.0,1,2,1575.0,1405.0,175,4.0,483.951
14762,1,39.0,3,2,1572.0,1251.0,71,2.0,424.9
14763,1,60.0,1,0,1140.0,1571.0,171,3.0,725.526
14764,1,51.0,1,2,1993.0,1573.0,172,6.0,836.092
14765,1,64.0,3,0,1576.0,1915.0,90,3.0,624.626
14766,1,45.0,1,2,1990.0,1578.0,0,1.0,435.446
14767,1,70.0,1,0,1591.0,1536.0,177,6.0,789.498
14768,1,23.0,1,2,1575.0,1725.0,174,3.0,211.085
14769,1,44.0,3,0,1581.0,1747.0,179,7.0,287.13
14770,1,99.0,1,2,1569.0,1615.0,171,4.0,706.529
14771,1,56.0,3,0,1583.0,1482.0,179,7.0,1091.449
14772,1,67.0,3,0,1593.0,1644.0,152,2.0,752.566
14773,1,39.0,1,2,1589.0,1299.0,174,3.0,476.155
14774,1,31.0,3,0,1605.0,1416.0,152,2.0,287.986
14775,1,111.0,3,2,1611.0,1418.0,174,4.0,1015.74
14776,1,23.0,1,2,1606.0,1392.0,175,4.0,253.952
14777,1,19.0,3,2,1601.0,1402.0,174,3.0,172.947
14778,1,40.0,3,0,1451.0,1594.0,191,4.0,386.617
14779,1,43.0,3,0,1475.0,1396.0,181,4.0,1199.416
14780,1,92.0,3,0,1496.0,1229.0,181,3.0,802.653
14781,1,76.0,1,0,1393.0,1398.0,206,6.0,525.478
14782,1,63.0,3,2,1418.0,1405.0,154,7.0,517.419
14783,1,18.0,3,0,1422.0,1267.0,192,5.0,84.491
14784,1,73.0,3,2,1778.0,1425.0,152,3.0,624.49
14785,1,20.0,3,0,1430.0,1669.0,201,6.0,93.193
14786,1,84.0,3,0,1441.0,1474.0,206,6.0,344.443
14787,1,27.0,3,2,1403.0,1455.0,153,9.0,123.073
14788,1,24.0,3,0,1523.0,1440.0,245,4.0,241.006
14789,1,68.0,3,0,1441.0,1620.0,72,4.0,331.158
14790,1,51.0,3,2,1388.0,1456.0,41,3.0,589.432
14791,1,11.0,3,2,1447.0,1335.0,208,7.0,24.63
14792,0,121.0,1,2,1968.0,1447.0,41,2.0,502.274
14793,1,43.0,3,2,1492.0,1458.0,162,6.0,415.361
14794,1,41.0,3,2,1446.0,1420.0,201,6.0,498.662
14795,1,22.0,3,0,1216.0,1440.0,152,3.0,117.392
14796,1,83.0,2,2,1432.0,1306.0,193,5.0,823.439
14797,1,63.0,1,2,1419.0,1446.0,0,1.0,687.191
14798,1,76.0,1,0,1460.0,1457.0,77,2.0,489.975
14799,1,18.0,3,0,1277.0,1452.0,152,3.0,124.105
14800,1,41.0,1,2,1518.0,1452.0,153,5.0,352.416
14801,1,44.0,1,0,1479.0,1056.0,192,4.0,505.387
14802,1,111.0,1,2,1383.0,1498.0,171,4.0,707.182
14803,1,51.0,3,2,1492.0,1248.0,206,6.0,467.153
14804,1,56.0,0,1,1523.0,1491.0,162,5.0,451.792
14805,1,65.0,3,2,1801.0,1496.0,152,3.0,426.943
14806,1,126.0,0,1,1496.0,1496.0,208,8.0,667.035
14807,1,40.0,1,0,1505.0,1650.0,108,4.0,265.781
14808,1,120.0,0,1,1491.0,1520.0,99,4.0,754.692
14809,0,19.0,1,2,1268.0,1158.0,174,3.0,144.254
14810,0,33.0,3,2,1141.0,1268.0,191,4.0,209.096
14811,0,15.0,0,1,1268.0,1141.0,171,3.0,61.733
14812,1,85.0,1,2,1189.0,1244.0,36,2.0,1501.882
14813,0,17.0,1,2,1189.0,1443.0,171,3.0,153.103
14814,1,86.0,1,0,1271.0,1261.0,175,4.0,692.996
14815,1,7.0,3,2,1519.0,1324.0,0,1.0,49.763
14816,1,73.0,1,2,1611.0,1423.0,219,7.0,683.734
14817,1,65.0,1,2,1784.0,1538.0,208,8.0,475.868
14818,1,130.0,2,0,1583.0,1567.0,259,6.0,1216.135
14819,0,28.0,1,0,1583.0,2203.0,241,4.0,1329.797
14820,1,44.0,3,0,1729.0,1615.0,172,9.0,414.658
14821,1,54.0,2,0,1420.0,1402.0,171,3.0,769.631
14822,1,48.0,1,0,1500.0,1701.0,249,5.0,260.181
14823,1,55.0,3,2,1700.0,1324.0,192,5.0,248.254
14824,1,36.0,3,0,1331.0,1472.0,258,5.0,966.647
14825,1,11.0,3,0,1463.0,1315.0,192,6.0,165.035
14826,1,59.0,3,2,1443.0,1323.0,20,3.0,620.767
14827,1,16.0,3,0,1333.0,1382.0,264,4.0,152.428
14828,1,63.0,1,2,1628.0,1337.0,192,5.0,1011.964
14829,1,44.0,3,0,1342.0,1556.0,258,5.0,546.062
14830,1,60.0,3,2,1370.0,1353.0,192,6.0,800.719
14831,1,33.0,3,2,1552.0,1359.0,239,2.0,234.44
14832,1,66.0,1,0,1364.0,1632.0,245,3.0,1070.765
14833,1,30.0,3,2,1518.0,1371.0,192,6.0,322.881
14834,1,18.0,3,2,1383.0,1383.0,71,6.0,138.517
14835,1,36.0,3,2,1688.0,1386.0,192,6.0,276.858
14836,1,82.0,3,0,1392.0,1612.0,47,4.0,538.145
14837,1,102.0,2,0,1225.0,1385.0,36,3.0,1161.216
14838,1,51.0,3,0,1389.0,1675.0,258,5.0,562.767
14839,1,30.0,3,2,1594.0,1395.0,191,5.0,275.745
14840,1,82.0,2,0,1558.0,1360.0,191,5.0,947.11
14841,1,44.0,3,0,1369.0,1460.0,36,2.0,259.866
14842,1,54.0,3,0,1374.0,1579.0,307,4.0,925.299
14843,1,53.0,3,2,1430.0,1385.0,245,4.0,243.609
14844,1,80.0,3,0,1489.0,1369.0,71,6.0,1552.586
14845,1,14.0,3,0,1363.0,1514.0,36,2.0,86.444
14846,1,11.0,3,2,1363.0,1559.0,319,6.0,264.413
14847,1,20.0,3,2,1469.0,1372.0,258,5.0,216.921
14848,1,44.0,3,2,1646.0,1376.0,192,5.0,363.897
14849,1,73.0,1,2,1365.0,1347.0,264,4.0,691.994
14850,1,55.0,3,0,1368.0,1754.0,250,8.0,366.133
14851,1,51.0,1,2,1962.0,1368.0,181,3.0,309.596
14852,1,122.0,3,0,1375.0,1539.0,307,4.0,966.037
14853,1,54.0,3,2,1604.0,1380.0,192,5.0,463.27
14854,1,7.0,3,2,1554.0,1387.0,171,3.0,20.982
14855,1,61.0,3,0,1394.0,1528.0,264,4.0,1000.028
14856,1,50.0,3,2,1679.0,1398.0,0,1.0,409.912
14857,1,53.0,2,2,1519.0,1406.0,193,5.0,648.196
14858,1,55.0,3,2,1394.0,1414.0,245,4.0,955.854
14859,1,15.0,1,2,1648.0,1399.0,192,5.0,59.498
14860,1,27.0,1,2,1643.0,1404.0,152,3.0,162.629
14861,1,82.0,3,2,1638.0,1409.0,193,5.0,538.473
14862,1,32.0,1,0,1657.0,1389.0,191,5.0,178.41
14863,1,66.0,3,2,1653.0,1394.0,193,5.0,355.296
14864,1,9.0,3,2,1601.0,1399.0,174,4.0,88.943
14865,1,39.0,3,2,1543.0,1407.0,77,2.0,465.873
14866,1,21.0,3,2,1394.0,1427.0,248,4.0,222.052
14867,1,80.0,3,2,1528.0,1402.0,239,4.0,1887.367
14868,1,63.0,3,2,1738.0,1405.0,175,4.0,845.984
14869,1,84.0,3,2,1535.0,1413.0,192,5.0,665.649
14870,0,62.0,3,0,1568.0,2060.0,152,3.0,1150.259
14871,0,15.0,3,0,1783.0,2060.0,153,7.0,145.114
14872,0,104.0,3,0,2060.0,1614.0,108,4.0,1055.775
14873,0,30.0,1,0,1527.0,2060.0,162,6.0,440.184
14874,0,50.0,3,0,2060.0,1527.0,185,5.0,502.683
14875,0,45.0,3,2,1553.0,2060.0,153,5.0,1013.276
14876,0,40.0,1,0,2060.0,1546.0,71,2.0,654.361
14877,0,30.0,3,0,1768.0,2060.0,154,9.0,499.708
14878,0,95.0,3,2,1876.0,2060.0,152,3.0,907.605
14879,0,34.0,1,0,2060.0,1882.0,185,6.0,430.926
14880,0,37.0,2,2,2060.0,1500.0,99,4.0,943.466
14881,0,63.0,2,2,1500.0,2060.0,152,3.0,1191.079
14882,0,43.0,3,2,1500.0,2060.0,152,3.0,677.845
14883,0,95.0,3,2,2060.0,1932.0,81,2.0,1090.663
14884,0,37.0,3,2,2060.0,1754.0,185,6.0,1050.52
14885,0,53.0,2,2,1500.0,2060.0,152,2.0,1315.651
14886,0,26.0,3,0,1500.0,2060.0,152,3.0,197.692
14887,0,54.0,3,0,2060.0,1639.0,185,6.0,995.688
14888,1,72.0,3,0,1513.0,1569.0,193,5.0,944.639
14889,1,46.0,3,0,1440.0,1553.0,302,9.0,988.785
14890,1,40.0,3,0,1459.0,1532.0,204,8.0,672.963
14891,1,58.0,3,0,1573.0,1356.0,268,6.0,1175.764
14892,1,47.0,3,2,1672.0,1595.0,8,5.0,955.718
14893,1,13.0,3,0,1507.0,1570.0,295,6.0,158.153
14894,1,62.0,3,2,1741.0,1589.0,175,4.0,555.069
14895,1,66.0,3,0,1679.0,1816.0,266,10.0,1103.496
14896,1,80.0,1,0,1340.0,1567.0,4,2.0,1201.637
14897,1,73.0,3,2,1502.0,1346.0,90,2.0,437.164
14898,1,18.0,2,0,1354.0,1445.0,21,4.0,352.614
14899,1,33.0,3,2,1312.0,1366.0,71,3.0,256.485
14900,1,50.0,1,0,1407.0,1354.0,239,3.0,305.519
14901,1,48.0,3,0,1366.0,1297.0,4,2.0,591.621
14902,1,95.0,3,2,1282.0,1380.0,191,4.0,1280.526
14903,1,65.0,3,2,1460.0,1389.0,96,3.0,676.02
14904,1,50.0,3,0,1379.0,1378.0,101,5.0,432.506
14905,1,27.0,3,2,1366.0,1391.0,117,4.0,691.596
14906,1,73.0,3,0,1365.0,1479.0,4,2.0,501.111
14907,1,66.0,1,0,1374.0,1435.0,7,3.0,1196.573
14908,1,35.0,3,2,1425.0,1383.0,239,3.0,347.981
14909,1,74.0,1,0,1395.0,1377.0,4,2.0,940.35
14910,1,92.0,1,0,1360.0,1384.0,90,3.0,701.133
14911,1,103.0,3,2,1756.0,1387.0,71,2.0,737.637
14912,1,105.0,2,2,1374.0,1462.0,10,2.0,1072.199
14913,1,88.0,0,1,1401.0,1373.0,91,3.0,636.07
14914,1,41.0,3,0,1383.0,1651.0,21,4.0,485.672
14915,1,77.0,1,2,1352.0,1642.0,40,4.0,701.568
14916,1,47.0,3,2,1421.0,1361.0,1,2.0,572.427
14917,1,106.0,1,0,1323.0,1351.0,197,6.0,1035.719
14918,1,79.0,1,2,1314.0,1355.0,71,3.0,645.519
14919,1,45.0,3,0,1362.0,1461.0,78,4.0,409.227
14920,1,70.0,3,0,1371.0,1453.0,171,3.0,495.777
14921,1,31.0,1,2,1442.0,1379.0,71,3.0,181.682
14922,0,58.0,3,0,1368.0,1464.0,196,8.0,804.162
14923,0,52.0,1,0,1464.0,1301.0,71,2.0,589.499
14924,0,27.0,3,2,1388.0,1464.0,206,6.0,573.763
14925,0,58.0,1,0,1204.0,1464.0,195,5.0,988.401
14926,0,48.0,3,0,1464.0,1441.0,96,4.0,1054.089
14927,0,29.0,3,2,1464.0,1540.0,84,5.0,263.051
14928,0,20.0,3,2,1337.0,1464.0,218,8.0,148.063
14929,0,134.0,1,0,1516.0,1464.0,195,5.0,1400.702
14930,1,19.0,3,2,1526.0,1473.0,0,1.0,127.562
14931,1,53.0,3,2,1473.0,1587.0,221,6.0,1499.55
14932,1,20.0,3,0,1479.0,1633.0,201,6.0,227.853
14933,1,56.0,3,0,1417.0,1470.0,1,5.0,1273.922
14934,1,92.0,2,0,1263.0,1454.0,175,4.0,1163.83
14935,1,81.0,1,2,1442.0,1487.0,197,7.0,946.697
14936,1,95.0,1,2,1644.0,1447.0,241,5.0,850.348
14937,1,110.0,3,0,1456.0,1767.0,212,6.0,586.551
14938,1,49.0,3,0,1465.0,1523.0,152,3.0,454.545
14939,1,123.0,3,2,1392.0,1479.0,219,7.0,906.476
14940,1,81.0,1,2,1463.0,1641.0,197,5.0,1329.57
14941,1,66.0,1,0,1476.0,1386.0,73,4.0,1076.668
14942,1,64.0,3,0,1615.0,1461.0,196,8.0,467.446
14943,1,87.0,2,2,1446.0,1579.0,72,6.0,1608.093
14944,1,49.0,1,2,1382.0,1459.0,197,7.0,859.133
14945,1,36.0,3,0,1472.0,1406.0,191,4.0,934.313
14946,1,16.0,1,0,1480.0,1594.0,197,5.0,141.686
14947,1,76.0,3,0,1309.0,1474.0,196,9.0,344.454
14948,1,70.0,1,0,1328.0,1467.0,216,6.0,467.127
14949,1,27.0,0,1,1469.0,1368.0,199,9.0,556.191
14950,1,52.0,1,0,1632.0,1453.0,1,4.0,527.709
14951,1,66.0,1,0,1458.0,1666.0,192,4.0,595.026
14952,1,2.0,3,0,1467.0,1510.0,90,2.0,108.897
14953,1,78.0,1,0,1481.0,1380.0,192,4.0,1291.369
14954,1,51.0,1,2,1535.0,1491.0,208,10.0,562.14
14955,1,17.0,3,2,1564.0,1500.0,245,8.0,181.156
14956,1,20.0,1,0,1505.0,1690.0,152,3.0,247.726
14957,1,74.0,3,0,1496.0,1492.0,0,1.0,663.245
14958,1,67.0,3,2,1567.0,1500.0,208,8.0,328.528
14959,1,16.0,3,0,1506.0,1662.0,97,8.0,57.682
14960,1,56.0,3,0,1516.0,1546.0,196,7.0,307.12
14961,1,90.0,1,0,1524.0,1597.0,77,2.0,504.539
14962,1,63.0,3,2,1644.0,1532.0,206,7.0,328.933
14963,1,47.0,1,2,1618.0,1540.0,196,7.0,506.69
14964,1,115.0,0,1,1540.0,1543.0,72,4.0,681.327
14965,1,85.0,3,2,1512.0,1642.0,196,7.0,367.998
14966,1,39.0,3,2,1738.0,1517.0,258,5.0,304.22
14967,1,16.0,3,2,1561.0,1523.0,258,5.0,123.84
14968,1,32.0,3,0,1533.0,1553.0,38,5.0,164.546
14969,1,47.0,1,2,1592.0,1542.0,195,6.0,380.08
14970,1,24.0,3,2,1726.0,1547.0,258,5.0,132.31
14971,1,54.0,3,0,1606.0,1535.0,36,2.0,437.92
14972,1,42.0,3,0,1548.0,1710.0,191,4.0,320.21
14973,1,129.0,2,2,1537.0,1575.0,121,6.0,806.201
14974,1,79.0,3,2,1603.0,1546.0,196,7.0,384.697
14975,0,33.0,3,0,1546.0,1700.0,109,8.0,222.847
14976,0,100.0,1,0,1500.0,1546.0,239,3.0,531.927
14977,0,36.0,3,0,1546.0,1500.0,196,8.0,159.918
14978,0,57.0,1,2,1546.0,1642.0,196,7.0,482.407
14979,0,120.0,3,0,1546.0,1533.0,195,5.0,681.247
14980,1,59.0,3,0,1604.0,1533.0,193,5.0,671.015
14981,1,41.0,1,2,1523.0,1508.0,196,7.0,332.055
14982,1,118.0,3,0,1571.0,1510.0,196,7.0,1077.799
14983,1,17.0,3,2,1683.0,1516.0,171,2.0,62.74
14984,1,44.0,3,0,1649.0,1501.0,171,3.0,204.381
14985,1,30.0,3,0,1509.0,1617.0,192,7.0,163.422
14986,1,61.0,3,2,1704.0,1523.0,239,3.0,483.854
14987,1,133.0,0,1,1520.0,1637.0,196,7.0,571.912
14988,1,109.0,3,2,1624.0,1528.0,196,7.0,593.614
14989,1,65.0,1,2,1513.0,1656.0,152,3.0,1031.02
14990,1,79.0,3,2,1618.0,1516.0,258,6.0,401.834
14991,1,32.0,3,0,1522.0,1702.0,196,7.0,194.575
14992,1,129.0,3,2,1555.0,1532.0,196,7.0,595.18
14993,1,58.0,3,2,1651.0,1539.0,196,7.0,186.005
14994,1,20.0,3,0,1545.0,1714.0,152,3.0,83.998
14995,1,13.0,3,2,1567.0,1555.0,258,4.0,35.46
14996,1,28.0,3,0,1565.0,1563.0,195,5.0,239.275
14997,1,77.0,3,0,1574.0,1632.0,196,7.0,393.307
14998,1,36.0,3,0,1582.0,1663.0,197,6.0,377.182
14999,1,69.0,1,2,1650.0,1590.0,177,5.0,920.224
15000,1,47.0,3,2,1438.0,1436.0,152,3.0,683.368
15001,1,42.0,3,0,1486.0,1420.0,36,2.0,1290.839
15002,1,71.0,3,2,1390.0,1470.0,0,1.0,1959.566
15003,1,83.0,1,2,1428.0,1403.0,152,3.0,1161.927
15004,1,109.0,1,2,1384.0,1498.0,0,1.0,1219.455
15005,1,75.0,2,2,1598.0,1391.0,152,3.0,933.086
15006,1,74.0,1,0,1394.0,1764.0,0,1.0,622.232
15007,1,104.0,2,0,1396.0,1889.0,0,2.0,835.976
15008,1,85.0,1,2,1738.0,1399.0,152,3.0,516.955
15009,1,53.0,1,2,1749.0,1403.0,152,3.0,467.897
15010,1,82.0,1,0,1396.0,1389.0,152,3.0,1031.346
15011,1,74.0,1,0,1380.0,1375.0,152,5.0,1080.016
15012,1,83.0,1,2,1360.0,1395.0,81,4.0,1120.202
15013,1,125.0,1,2,1345.0,1345.0,72,2.0,1114.217
15014,1,135.0,1,2,1473.0,1352.0,77,2.0,1785.154
15015,1,16.0,3,0,1389.0,1465.0,0,1.0,619.166
15016,1,34.0,1,0,1375.0,1372.0,172,3.0,755.447
15017,1,37.0,3,2,1430.0,1388.0,201,5.0,1005.62
15018,1,47.0,3,0,1516.0,1362.0,206,7.0,1209.766
